DealerComment,Component,Failure,DefectivePart,PartsReplaced,Cost,Translated_DealerComment,Cause_of_Failure,Defective Component,Defective Part,Number of Parts Replaced,Total Cost Incurred,Human Error,Design Flaw,Material Issue
"TIPO DANNO VEICOLO NON PARTE, MOTORE NON GIRA CAUSA DIFETTOSITA' DELL' ACCUMULATORE CHE PROVOCA LA MANCATA 
ACCENSIONE DEL VEICOLO. IL VEICOLO VA IN MOTO SOLO CON 
AVVIATORE DI EMERGENZA CORREZIONE SOSTITUZIONE ACCUMULATORE",BATTERY,DEFECT,BATTERY,1.0,300.66,"DAMAGE TYPE  VEHICLE DOES NOT START, ENGINE DOES NOT RUN  CAUSE DEFECTIVENESS OF THE ACCUMULATOR WHICH CAUSES THE FAILURE 
IGNITION OF THE VEHICLE. THE VEHICLE WILL ONLY RUN WITH 
JUMP STARTER CORRECTION  ACCUMULATOR REPLACEMENT",Defective Component,1,0,0,0,0,0,0
"COMPLAINT Martor motor aprins in bord, si la turatii de 2000 se aude un 
suierat CAUSE Furtun intercooler defct CORRECTION Necesar furtun intercooler",SLEEVES,DEFECT,RUBBER SLEEVE,1.0,20.274949," COMPLAINT  Engine warning light on the dashboard, and at 2000 revs you can hear a 
whistling CAUSES  Defective intercooler hose  CORRECTION Intercooler hose required",Defective Component,1,0,0,0,0,0,0
"REKL Systemanzeige Beleuchtungsfehler Haenger GRUND Kurzschluss in der Anhaengersteckdose KORRECTUR befunden, el. System pruefen, Anhaengersteckdose aus-
einbauen, erneuern",CHASSIS LOOM,SHORT CIRCUIT,WIRE/CABLE,1.0,149.56,"REKL  System display lighting error hanger  REASON Short circuit in the trailer socket  CORRECTION  found, check electrical system, remove trailer socket
install, renew",Number of Parts Replaced,0,0,1,0,0,0,0
 SKARGA WYCIEK OLEJU  CPRZ KONTROLA USTERKI.ODKSZTALCONE USZCZELNIENIE OBUDOWY ODMY  KORECTA WYMIANA USZCZELNIENIA OBUDOWY ODMY.MYCIE SILNIKA.KONTROLA OLEJU W SILNIKU,ENGINE BREATHER,DEFORMED,SHAFT SEAL,2.0,58.63579, COMPLAINT  OIL LEAK   CPRZ FAILURE INSPECTION. DEFORMED SEAL OF PNEUMOVAC HOUSING   CORRECTION  REPLACEMENT OF THE ODMY HOUSING SEAL. WASHING THE ENGINE. CHECKING THE ENGINE OIL,Defective Component,1,0,0,0,0,0,0
 TIPO DANNO RUMOROSITA' CINGHIE  CAUSA 504088796 PULEGGIA COMANDO ALT  CORREZIONE 760310100 S-R ALTERNATORE 544017102 S-R PULEGGIA ALTERNATORE 543910100 SOST.CINGHIA COMANDO COMPRESSORE CONDIZIONATORE 505110100 S-R COMPLESSIVO FILTRO ARIA,ALTERNATOR CONTROL PULLEY,BLOCKAGE,GENERATOR PULLEY,2.0,202.91, DAMAGE TYPE  BELT NOISE  CAUSE  504088796 ALT CONTROL PULLEY   CORRECTION 760310100 S-R ALTERNATOR 544017102 S-R ALTERNATOR PULLEY 543910100 REPLACE AIR CONDITIONER COMPRESSOR CONTROL BELT 505110100 S-R AIR FILTER ASSEMBLY,Defective Part,0,1,0,0,0,0,0
"INCIDENT Depannage ans 8001812486 en nos ateliers CAUSE voyant edc + perte d'huile SOLUTION pose udt : 000CAE-0F
temperature du catalyseur haute 
suivre procedure
controle cablage capteur de temperature :ok
Test turbo , injecteurs : ok
Regeneration dpf + test ok
Perte d'huile due au filtre mal serre
Serrage du filtre",EGR HEAT EXCHANGER,OVERHEATING,HEAT EXCHANGER,0.0,154.0,"INCIDENT  Troubleshooting years 8001812486 in our workshops  CAUSE edc light + loss of oil  SOLUTION  installation udt: 000CAE-0F
high catalyst temperature 
follow procedure
check temperature sensor wiring: ok
Turbo test, injectors: ok
Regeneration dpf + test ok
Oil loss due to loose filter
Filter tightening",Defective Component,1,0,0,0,0,0,0
"KLACHT windgeruis aan spiegels bij 70 km/u OORZAAK afstelling portier CORRECTIE nazicht en controle geluid aan spiegels en rechter portier, portier en raam 
en spiegels beter afgesteld en geïsoleerd, testrit",CAB DOORS,NOISE,DOOR RH,8.0,169.69,"COMPLAINT  wind noise at mirrors at 70 km/h  CAUSE door adjustment  CORRECTION  inspection and noise control on mirrors and right door, door and window 
and mirrors better adjusted and insulated, test drive",Defective Component,1,0,0,0,0,0,0
COMPLAINT Faults on dashboard CAUSE Defective pm sensor CORRECTION Replaced pm sensor,PARTICULATE SENSOR,DEFECT,PM SENSOR,1.0,156.65,COMPLAINT Faults on dashboard CAUSE Defective pm sensor CORRECTION Replaced pm sensor,Defective Component,1,0,0,0,0,0,0
COMPLAINT Auto nu mai porneste. CAUSE Electromotor scurtcircuit.(fura curent intre rotor si stator) CORRECTION De inlocuit electromotor,STARTER MOTOR ASSY,SHORT CIRCUIT,STARTER MOTOR,1.0,159.780041, COMPLAINT  Car doesn't start anymore. CAUSES  Electric motor short circuit. (steals current between rotor and stator)  CORRECTION Electric motor to be replaced,Defective Component,1,0,0,0,0,0,0
" SKARGA CIEKNIE PLYN CHLODZACY  CPRZ LUZNY KOREK W GLOWICY - POWODUJE WYCIEK  KORECTA DOKRECENIE I USZCZELNIENIE KORKA W GLOWICY, MYCIE SILNIKA",CYLINDER HEAD,TOO LOOSE/FLEXIBLE,THREADED PLUG,0.0,68.604028," COMPLAINT  COOLANT LEAKING   CPRZ LOOSE PLUG IN THE HEAD - CAUSES LEAK   CORRECTION  TIGHTENING AND SEALING THE PLUG IN THE HEAD, WASHING THE ENGINE",Defective Component,1,0,0,0,0,0,0
" TIPO DANNO BATTERIA SCARICA E VEICOLO NON PARTE.  CAUSA BATTERIA FUORI USO. N.B. E-MAIL DI AUTORIZZAZIONE DEL 09/09/2022 DA SIG.RA CONTRATTO VALENTINA (JAWLA CUSTOMER CENTER) PER LA SOSTI TUZIONE DELLA BATTERIA IN GARANZIA SENZA ESEGUIRE IL TEST U.D.T. BATTERIA IN QUANTO C'ERANO DEI PROBLEMI CON IL COMPUTER EASY CHE IM PEDIVANO DI EFFETTUARE TALE OPERAZIONE ED INOLTRE IL CLIENTE AVEVA FRETTA DI UTILIZZARE IL VEICOLO E NON VOLEVA ATTENDERE OLTRE.  CORREZIONE SOSTITUZIONE BATTERIA E CONTROLLO DENSITA' ELETTROLITO E MORSETTI. N.B. PRESTAZIONE DI SOCCORSO CON UNITA' MOBILE SU JAWLA CLASSIC SI TO IN LOCALITA' LUZZARA (RE) PER VERIFICA GUASTO, RISCONTRATO BATTERIA FUORI USO E ORDINATO RICAMBIO PRESSO MAGAZZINO EVICARRI IN QU ANTO NON ERA DISPONIBILE PRESSO IL NOSTRO MAGAZZINO. ANDATO DAL LUOGO DI FERMO VEICOLO AL MAGAZZINO EVICARRI PER PRELIEVO DELLA BATT IA NUOVA E TORNATO SUL LUOGO DI FERMO VEICOLO PER LA SUA SOSTITUZIONE. AVVISATO L'JAWLA CUSTOMER CENTER CHE NON SIAMO RIUSCITI AD ES EGUIRE IL TEST U.D.T. BATTERIA IN QUANTO C'ERA UN PROBLEMA SUL NOSTRO COMPUTER EASY CHE CI IMPEDIVA DI ESEGUIRE IL TEST.",BATTERY,LOW OUTPUT/EFFICIENCY,BATTERY,1.0,278.39," DAMAGE TYPE  LOW BATTERY AND VEHICLE DOES NOT START.  CAUSE  BATTERY OUT OF USE. N.B. AUTHORIZATION EMAIL DATED 09/09/2022 FROM MR CONTRATTO VALENTINA (JAWLA CUSTOMER CENTER) FOR THE REPLACEMENT OF THE BATTERY UNDER WARRANTY WITHOUT PERFORMING THE U.D.T. TEST. BATTERY SINCE THERE WERE PROBLEMS WITH THE EASY COMPUTER THAT PREVENTED ME FROM CARRYING OUT THIS OPERATION AND ALSO THE CUSTOMER WAS IN A RUSH TO USE THE VEHICLE AND DIDN'T WANT TO WAIT ANY FURTHER.  CORRECTION  BATTERY REPLACEMENT AND ELECTROLYTE AND CLAMP DENSITY CHECK. N.B. RELIEF SERVICE WITH MOBILE UNIT ON JAWLA CLASSIC SITE IN LUZZARA (RE) TO CHECK THE FAULT, FOUND THE BATTERY OUT OF USE AND A SPARE PARTS ORDERED AT THE EVICARRI WAREHOUSE SINCE IT WAS NOT AVAILABLE AT OUR WAREHOUSE. WENT FROM THE VEHICLE STOPPED PLACE TO THE EVICARRI WAREHOUSE TO COLLECT THE NEW BATTERY AND RETURNED TO THE VEHICLE STOPPED PLACE TO HAVE ITS REPLACEMENT. THE JAWLA CUSTOMER CENTER HAS BEEN NOTIFIED THAT WE HAVE NOT BEEN ABLE TO CARRY OUT THE U.D.T. TEST. BATTERY AS THERE WAS A PROBLEM WITH OUR EASY COMPUTER THAT PREVENTED US FROM RUNNING THE TEST.",Number of Parts Replaced,0,0,1,0,0,0,0
 SKARGA PROBLEM Z RADIEM - ZAWIESZA SI­  CPRZ LUZNE MOCOWANIE ZLACZA INST EL KABINY W SLUPKU PRAWYM  KORECTA W-Z TAPICERKI SPR INST EL KABINY POPRAWA MONTAZU ZLACZA INST EL KABINY,CAB LOOM,LOOSE RETAINER,SET OF WIRING,0.0,43.347369, COMPLAINT  RADIO PROBLEM - HANGS   CPRZ LOOSE FIXING OF THE CABIN INST EL CONNECTOR IN THE RIGHT POST  CORRECTION  W-Z UPHOLSTERY SPR INST EL CABINS IMPROVE THE INSTALLATION OF THE INST EL CABIN CONNECTORS,Defective Component,1,0,0,0,0,0,0
"REKL Außenspiegel Fahrerseite ist lose GRUND Spiegelerweiterung porös und lose KORRECTUR Spiegelerweiterung nach Prüfung erneuert,
hierzu Schadensbefundung durchführen, Geräuschentwicklung im 
Bereich Außenspiegel, Spiegelerweiterung demontieren und erneuern
Ersatzteile wurden kostenlos angeliefert
",CAB REARVIEW MIRROR,TOO LOOSE/FLEXIBLE,REAR MIRROR LEFT,0.0,158.76,"REKL  Outside mirror driver's side is loose  REASON Mirror extension porous and loose  CORRECTION  Mirror extension renewed after testing,
To do this, carry out damage assessment, noise development in the 
Dismantle and replace the exterior mirror area and mirror extension
Spare parts were delivered free of charge",Defective Component,1,0,0,0,0,0,0
"REKL FEHLERMELDUNG MIL GRUND KABELBAUM ZUM TEMPSENSOR GEBROCHEN KORRECTUR VERKABELUNG MOTOR UNTER LAST GEPRUEFT; KABELUNTERBRECHUNG 
ZUM TEMP.FUEHLER INSTANDGESETZT",TEMPERATURE SENSOR,SHORT CIRCUIT,MOTOR HARNESS,6.0,143.73,"REKL  ERROR MESSAGE MIL  REASON WIRING HARNESS TO TEMPERATURE SENSOR BROKEN  CORRECTION  ENGINE WIRING TESTED UNDER LOAD; CABLE BREAK 
TEMP. SENSOR REPAIRED",Material Issue,0,0,0,0,0,0,1
 COMPLAINT VIBRATIONS IMPORTANTE A 90KM/H  CAUSE ARBRE DE TRANSMISSION DESEQUILIBRE  CORRECTION CONSTAT ET REMPLACEMENT DE L ARBRE DE TRANSMISSION,PROPELLER SHAFTS ASSY,DEFECT,SLIDING PROP.SHAFT,2.0,678.77, COMPLAIN  IMPORTANT VIBRATIONS AT 90KM/H   CAUSE UNBALANCED DRIVE SHAFT   CORRECTION  OBSERVATION AND REPLACEMENT OF THE TRANSMISSION SHAFT,Number of Parts Replaced,0,0,1,0,0,0,0
 COMPLAINT EDC LEUCHTET  CAUSE DRUCKSENSOR SCHADH KONTAKT  CORRECTION DRUCKSENSOR ERS,"PRESS SENSOR, COOLING SYS",DEFECTIVE CONTACTS,SWITCH,1.0,106.62, COMPLAINT  EDC LIGHTS  CAUSE  PRESSURE SENSOR DAMAGE CONTACT   CORRECTION PRESSURE SENSOR REPLACEMENT,Defective Component,1,0,0,0,0,0,0
"COMPLAINT When braking, the brake pedal goes too low and becomes soft. CAUSE Hydraulic servobrakes leaks fluid. CORRECTION Replaced Kit servobrakes Hydraulic.",BODY ASSY,FLUID LEAKS,KIT-SERVOBRAKES,1.0,539.42,"COMPLAINT When braking, the brake pedal goes too low and becomes soft. CAUSE Hydraulic servobrakes leaks fluid. CORRECTION Replaced Kit servobrakes Hydraulic.",Number of Parts Replaced,0,0,1,0,0,0,0
"SKARGA ðWIECI KONTROLKA SILNIKA, BRTAK MOCY CPRZ blad 07ee-0e monutoring gazÊw spalinowych KORECTA weryfikacja b·²du, wypalanie - kasowanie b·²dÊw",PARTICULATE TRAP,LOW OUTPUT/EFFICIENCY,CATALYTIC SILENCER,0.0,60.268455,"COMPLAINT  ENGINE LIGHT ON, NO POWER  CPRZ error 07ee-0e exhaust gas monitoring  CORRECTION  error verification, burning - erasing errors",Defective Component,1,0,0,0,0,0,0
 REKL MOTORKONTROLLE LEUCHTET  GRUND KüHLKMIITELSTAND SCHALTER EL DEFEKT  KORRECTUR SCHALTER ERN,"PRESS SENSOR, COOLING SYS",DEFECTIVE CONTACTS,SWITCH,1.0,51.54, REKL  ENGINE CHECK LIGHTS   REASON COOLANT LEVEL ELECTRICAL SWITCH DEFECTIVE   CORRECTION  SWITCH ERN,Defective Component,1,0,0,0,0,0,0
"INCIDENT CLIM SANS FONCTION BRUIT ANORMALE CAUSE RUPTURE DE LA COURROIE ENTRAINANT UN 
DYSFONCTIONNEMENT DU COMPRESSEUR SOLUTION CONTROLE CIRCUIT DE CLIM ET REMPLACEMENT DU 
COMPRESSEUR ET LES ACCESSOIRES",COMPRESSOR BELT,BREAK,AIR COND.COMPRESS.,3.0,535.48,"INCIDENT  AIR CONDITIONING WITHOUT FUNCTION ABNORMAL NOISE  CAUSE BELT BREAKAGE CAUSING A 
COMPRESSOR MALFUNCTION SOLUTION  AIR CONDITIONING CIRCUIT CHECK AND REPLACEMENT 
COMPRESSOR AND ACCESSORIES",Number of Parts Replaced,0,0,1,0,0,0,0
INCIDENT PROBLEME DE CALANDRE CAUSE RUPTURE CALANDRE SOLUTION REMPLACEMENT CALANDRE,FRONT TRIM,BREAK,CROSS MEMBER,2.0,108.63,INCIDENT  GRILLE PROBLEM CAUSE  GRILLE BREAK  SOLUTION GRILLE REPLACEMENT,Defective Component,1,0,0,0,0,0,0
 SKARGA GLOSNA PRACA SKRZYNI BIEGOW  CPRZ ZDEFORMOWANE LOZYSKO WALKA SPRZEGLOWEGO  KORECTA WYMIANA LOZYSKA,MECHANICAL GEARBOX ASSY,DEFORMED,BALL BEARING,3.0,431.266219, COMPLAINT  NOISE GEARBOX OPERATION   CPRZ DEFORMED CLUTCH ROLLER BEARING   CORRECTION  BEARING REPLACEMENT,Number of Parts Replaced,0,0,1,0,0,0,0
"REKL Motorstörung wird angezeigt GRUND PM Sensor ermittelt keine plausiblen Messwerte; PM Sensor hat 
Kurzschluss KORRECTUR Fehler und elektrische Anlage prüfen; defekten PM Sensor feststellen 
und erneuern",PARTICULATE SENSOR,SHORT CIRCUIT,PM SENSOR,1.0,272.47,"REKL  Engine malfunction is displayed  REASON PM sensor does not determine plausible measurements; PM sensor has 
Short circuit CORRECTION  Check faults and electrical system; Determine defective PM sensor 
and renew",Defective Component,1,0,0,0,0,0,0
"SKARGA COð SYCZY, SWISZCZY W KOMORZE SILNIKA CPRZ P­KNI­TY PRZEWéD INTERCOLLERA KORECTA WYMIANA PRZEWODU INTERCOOLERA",SLEEVES,BREAK,RUBBER SLEEVE,2.0,102.845637,COMPLAINT  WHAT'S HISSING AND WHISTLING IN THE ENGINE COMPARTMENT  CPRZ PUNCHED INTERCOLLER HOSE  CORRECTION  INTERCOOLER HOSE REPLACEMENT,Number of Parts Replaced,0,0,1,0,0,0,0
"RECLAMO REVISAR PERDIDA DE POTENCIA CAUSA TURBO RASGADO PROVOCANDO QUE PIERDE ACEITE SOLUCION REVISARCONSUMO ACEITE. CONECTAR UDT PARA 
COMPROBAR FALLO MOTOR. HACER DIAGNOSIS GUIADA, 
HACER TEST ANTES, SACAR FILTRO AIRE Y LAS MANGUERAS 
INTERCOOLER PARA CAMBIAR TURBO. HACER TEST 
DESPUES Y PONER PARAMETROS A 0",TURBO CHARGER,BREAK,TURBOCHARGER,7.0,759.64,"CLAIM  CHECK POWER LOSS CAUSE  TURBO TORN CAUSING OIL LOSE  SOLUTION CHECK CONSUMPTION OIL. CONNECT UDT TO 
CHECK ENGINE FAILURE. MAKE GUIDED DIAGNOSIS, 
DO TEST BEFORE, REMOVE AIR FILTER AND HOSES 
INTERCOOLER TO CHANGE TURBO. TAKE A TEST 
THEN AND SET PARAMETERS TO 0",Defective Component,1,0,0,0,0,0,0
"SKARGA LEWE PRZEDNIE LOYSKO HUCZY CPRZ DEFORMACJA ELEMENTOW TOCZNYCH LOZYSKW LWEWJ PASCIE 
PRZEDNIEJ OSI KORECTA WYMIANA PIASTY LEWEJ PRZEDNIEJ OSI",FRT AXLE WHEEL HUBS,DEFORMED,WHEEL HUB SET,2.0,169.375839,"COMPLAINT  LEFT FRONT LOADS RAINING  CPRZ DEFORMATION OF ROLLING ELEMENTS OF THE LEFT PAST BEARINGS 
FRONT AXLE CORRECTION  REPLACEMENT OF THE LEFT FRONT AXLE HUB",Number of Parts Replaced,0,0,1,0,0,0,0
 SKARGA LUZNA PLASTIKOWA TAPICERKA FOTELA KIEROWCY  CPRZ ZDEFORMOWANE MOCOWANIE OBUDOWY TAPICERKI  KORECTA WYMIANA TAPICERKI FOTELA KIEROWCY,SEAT TRIMS,DEFORMED,KIT-SEATS,2.0,128.217002, COMPLAINT  LOOSE PLASTIC DRIVER SEAT UPHOLSTERY   CPRZ DEFORMED UPHOLSTERY HOUSING FIXING   CORRECTION  REPLACEMENT OF DRIVER SEAT UPHOLSTERY,Defective Component,1,0,0,0,0,0,0
"COMPLAINT Loud knocking noise from engine area.
Refer to PDf document for Full text and Clocking. CAUSE Torque convertor bolt loose & knocking on guard. CORRECTION BV 02/02/2022 14.16 - 14.22 SRT 1WU = 6MINS
Inspected vehicle to locate noise
Checked oil level - all ok
BV 02/02/2022 14.22 - 14.28 SRT 1WU = 6MINS
Checked gearbox oil - all ok
BV 02/02/2022 14.28 - 14.58 ECONOMY TIME 5WU = 30MINS
Followed noise to bell housing
Removed guard & found bolt for torque convertor very loose & marks on 
guard
BV 02/02/2022 14.58 - 15.16 SRT 3WU = 18MINS
Replaced exsisting bolt with new bolt, put locktight on & torqued to spec
Started vehicle up & exisiting noise is gone
BV 02/02/2022 15.16 - 15.35 ECONOMY TIME 3WU = 18MINS
Reassembled vehicle - no further concerns.",HYDRO-KINETIC TORQUE CONV,KNOCKING,SEALING KIT INPUT,0.0,109.6875,"COMPLAINT Loud knocking noise from engine area.
Refer to PDf document for Full text and Clocking. CAUSE Torque convertor bolt loose & knocking on guard. CORRECTION BV 02/02/2022 14.16 - 14.22 SRT 1WU = 6MINS
Inspected vehicle to locate noise
Checked oil level - all ok
BV 02/02/2022 14.22 - 14.28 SRT 1WU = 6MINS
Checked gearbox oil - all ok
BV 02/02/2022 14.28 - 14.58 ECONOMY TIME 5WU = 30MINS
Followed noise to bell housing
Removed guard & found bolt for torque convertor very loose & marks on 
guard
BV 02/02/2022 14.58 - 15.16 SRT 3WU = 18MINS
Replaced exsisting bolt with new bolt, put locktight on & torqued to spec
Started vehicle up & exisiting noise is gone
BV 02/02/2022 15.16 - 15.35 ECONOMY TIME 3WU = 18MINS
Reassembled vehicle - no further concerns.",Number of Parts Replaced,0,0,1,0,0,0,0
"REKL anzeige im display schiebetür geöffnet obwohl geschlossen GRUND beide kontaktplatten stark eingelaufen , korrodiert KORRECTUR beide kontaktplatten ern.",DOOR CONN. FIXED PART,DEFECTIVE CONTACTS,SLIDING CONTACT,2.0,141.16,"REKL  Indication in the display sliding door open although closed  REASON Both contact plates are heavily worn in, corroded  CORRECTION  replace both contact plates.",Number of Parts Replaced,0,0,1,0,0,0,0
"TIPO DANNO Spia motore accesa. CAUSA Diagnosi impianto con rilevazione errore ECM e VGT. CORREZIONE Diagnosi impianto EDC motore e test impianto AD-BLUE. Esecuzione 
procedura guidata 07EBB8.",ADBLUE SYSTEM,DEFECT,CATALYTIC SILENCER,0.0,57.6,"DAMAGE TYPE  Engine light on. CAUSE  System diagnosis with ECM and VGT error detection. CORRECTION  Engine EDC system diagnosis and AD-BLUE system test. Execution 
wizard 07EBB8.",Defective Component,1,0,0,0,0,0,0
"REKL FAHRZUEG SPRINGT MORGENS NICHT AN/BATTERIE. STARTANLAGE 
UEBERPRUEFT. TEST MIT EASYBATT. GEFUEHRTES VERFAHREN 
DURCHGEFUEHRT GRUND DEFEKT. RECHARGE AND RETEST KORRECTUR BATTERIE ERNEUERT",BATTERY,DEFECT,BATTERY,1.0,547.43,"REKL  VEHICLE DOES NOT START IN THE MORNING/BATTERY. STARTING SYSTEM 
VERIFIED. TEST WITH EASYBATT. GUIDED PROCEDURE 
DONE REASON  DEFECTIVE. RECHARGE AND RETEST CORRECTION  BATTERY RENEWED",Defective Component,1,0,0,0,0,0,0
COMPLAINT odtah vozidla CAUSE odtah vozidla CORRECTION odtah vozidla,ANS 24H RECOVERY CHARGE,DEFECT,WHEEL BEARINGS,0.0,225.0,COMPLAIN  vehicle towing CAUSE  vehicle towing  CORRECTION vehicle towing,Defective Part,0,1,0,0,0,0,0
"Klgomål KONTROLLERA MOTOR LYSER Orsak FELSÖKNING, UPPKOPPLING DIAGNOSDATOR, URLÄSNING 
FELMINNE, FELINDIKATION PÅ PM SENSOR, UTFÖRT KONTROLL 
KABLAGE SAMT KONTAKTSTYCKEN UTAN ANMÄRKNING, 
KONSTATERAR INTERNT FEL PÅ PM SENSOR, UTFÖRT BYTE 
DITO, 
RADERING FELMINNE, FUNKTIONSKONTROLL SAMT 
PROVKÖRNING 
UTAN ANMÄRKNING, Ändring FELSÖKNING, UPPKOPPLING DIAGNOSDATOR, URLÄSNING 
FELMINNE, FELINDIKATION PÅ PM SENSOR, UTFÖRT KONTROLL 
KABLAGE SAMT KONTAKTSTYCKEN UTAN ANMÄRKNING, 
KONSTATERAR INTERNT FEL PÅ PM SENSOR, UTFÖRT BYTE 
DITO, 
RADERING FELMINNE, FUNKTIONSKONTROLL SAMT 
PROVKÖRNING 
UTAN ANMÄRKNING,",PARTICULATE SENSOR,BREAK,PM SENSOR,3.0,452.0,"Goals  CHECK ENGINE ILLUMINATED  Cause  TROUBLESHOOTING, CONNECTION DIAGNOSTIC COMPUTER, READOUT 
ERROR MEMORY, ERROR INDICATION ON PM SENSOR, CHECK DONE 
WIRING AND CONNECTORS WITHOUT NOTE, 
DETERMINED INTERNAL ERROR ON PM SENSOR, REPLACEMENT PERFORMED 
DITTO, 
DELETING FAULT MEMORY, FUNCTIONAL CHECK AS WELL 
TRIAL RUN 
WITHOUT NOTICE,  Change  TROUBLESHOOTING, CONNECTION DIAGNOSTIC COMPUTER, READOUT 
ERROR MEMORY, ERROR INDICATION ON PM SENSOR, CHECK DONE 
WIRING AND CONNECTORS WITHOUT NOTE, 
DETERMINED INTERNAL ERROR ON PM SENSOR, REPLACEMENT PERFORMED 
DITTO, 
DELETING FAULT MEMORY, FUNCTIONAL CHECK AS WELL 
TRIAL RUN 
WITHOUT NOTE,",Total Cost Incurred,0,0,0,1,0,0,0
COMPLAINT ROATA FATA STG LASA AER DE PE O ZI PE ALTA CAUSE JANTA ROATA FATA DEFECTA CORRECTION NECESAR JANTA ROATA FATA,WHEEL RIM,DEFECT,DISC WHEEL,1.0,144.411417, COMPLAINT  FRONT STG WHEEL LEAVES AIR FROM ONE DAY TO ANOTHER  CAUSE FRONT WHEEL RIM DEFECTIVE   CORRECTION  FRONT WHEEL RIM REQUIRED,Defective Component,1,0,0,0,0,0,0
"INCIDENT cric ne rrentre plus
rempl cric CAUSE cric ne rrentre plus
rempl cric SOLUTION cric ne rrentre plus
rempl cric",JACK,LOW OUTPUT/EFFICIENCY,JACK,1.0,98.43,"INCIDENT  jack no longer fits
replaced jack CAUSE  jack no longer fits
replace jack SOLUTION  jack no longer fits
jack replacement",Defective Component,1,0,0,0,0,0,0
" REKL LEISTUNGSVERLUST  GRUND DIFFERENZDRUCKLEITUNG ZUM DPF  KORRECTUR FEHLERSPEICHER AUSGELESEN, LADELUFTSCHLAUCHSCHELLE NACHGEZOGEN, ZWANGSREGENERIERUNG DURCHGEFüHRT, DIFFERENZDRUCKLEITUNG ZUM DPF A-E UND GEREINIGT, FEHLERSPEICHER ZURüCKGESETZT",PIPES,MISCELLANEOUS,PIPE,0.0,173.4," REKL  LOSS OF POWER   BASIC DIFFERENTIAL PRESSURE LINE TO DPF   CORRECTION  ERROR MEMORY READ, CHARGE AIR HOSE CLAMP TIGHTENED, FORCED REGENERATION PERFORMED, DIFFERENTIAL PRESSURE LINE TO DPF A-E AND CLEANED, ERROR MEMORY RESET",Number of Parts Replaced,0,0,1,0,0,0,0
"COMPLAINT EDC故障灯亮。 CAUSE EDC故障灯常亮，用EASY检查故障为涡轮压缩机执行器工作异常，即
对车辆线路，电磁阀及增压器等部件进行检查发现增压器烧坏后造成不
工作，引起故障灯常亮，将增压器更换后车辆恢复正常。 CORRECTION 更换涡轮增压器。

公共交通费：686km3.25元=2229.5元+在途工时补助686km1元
=686元+日津贴2人100元=200元；合计费用
2229.5+686+200=3115.5元/8.16=381.81欧元",TURBO CHARGER,BURNT-OUT,VARIAB.GEOM.TURBINE,1.0,1215.64,"COMPLAINT  The EDC fault light is on. CAUSE  The EDC fault light is always on. Use EASY to check that the fault is abnormal operation of the turbine compressor actuator, that is,
After inspecting the vehicle wiring, solenoid valves, supercharger and other components, it was found that the supercharger was burned out and caused inconvenience.
work, causing the fault light to stay on. After replacing the supercharger, the vehicle returned to normal. CORRECTION  Replace turbocharger.

Public transportation fee: 686km3.25 yuan = 2229.5 yuan + 686km1 yuan subsidy for working hours in transit
= 686 yuan + daily allowance for 2 people  100 yuan = 200 yuan; total cost
2229.5+686+200=3115.5 yuan/8.16=381.81 euros",Total Cost Incurred,0,0,0,1,0,0,0
"COMPLAINT springer fra 4 til 8 gear CAUSE indvendig defekt i gearkasse CORRECTION prøvekørsel for kontrol, diagnose med UDT, fejlsøgning på gearkasse, 
kardan og adbluetank a/p og gearkasse udskiftet og programmeret ind 
med 1 coin",AUTOMATIC TRANSM.ASSY,DEFECT,AUTOM.TRANSMISSION,3.0,6354.517425,"COMPLAIN  jumps from 4 to 8 gears  CAUSE internal defect in gearbox  CORRECTION test run for checking, diagnosis with UDT, fault finding on gearbox, 
gimbal and adbluetank a/p and gearbox replaced and programmed 
with 1 coin",Defective Component,1,0,0,0,0,0,0
"REKL Kühlverlust im Bereich Motor. GRUND Kühlwasserstopfen am Zylinderkopf undicht (lose). KORRECTUR Zylinderkopf Motor aus- und eingebaut, untere Kühlwasserstopfen erneuert.",CYLINDER HEAD PLUGS,WATER LEAKS,THREADED PLUG,35.0,2234.28,"REKL  Loss of cooling in the engine area. REASON  Cooling water plug on cylinder head leaking (loose). CORRECTION  Engine cylinder head removed and installed, lower coolant plugs replaced.",Defective Component,1,0,0,0,0,0,0
"REKL Blinker im rechten Spiegel ohne Funktion GRUND Kontakte am Leuchtmittel verbogen KORRECTUR Spiegelglaeser a-a, Blinkleuchte a-a, Kontakte instandgesetzt",SIDE REPEATER LAMP,DEFECTIVE CONTACTS,DIRECTION LAMP,0.0,51.9,"REKL  Turn signal in the right mirror not working  REASON Contacts on bulb bent  CORRECTION  Mirror glass a-a, indicator light a-a, contacts repaired",Number of Parts Replaced,0,0,1,0,0,0,0
